id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6793490,PRIVATE LITTLE BEACONHILL HOUSE,5507055,Lori & Rob,Beacon Hill,North Beacon Hill,47.58419,-122.31165,Entire home/apt,75,2,197,2019-09-04,3.87,3,345
6794702,nestled behind a park,35566596,Nick,West Seattle,Fairmount Park,47.5589,-122.37751,Entire home/apt,74,7,23,2019-09-07,0.47,1,276
6795678,"Cozy Family Friendly Apt, Free Parking,  2Bd/1Bth",17986403,Blair,Central Area,Mann,47.6081,-122.29706,Entire home/apt,110,2,216,2019-09-19,4.17,2,75
6796066,Make a home amongst the succulents,1466280,Ane,Beacon Hill,North Beacon Hill,47.5836,-122.31398,Private room,65,1,31,2017-08-16,0.60,1,0
6796246,1 Bedroom Studio with a serene view,5091410,Mumtaz,West Seattle,North Admiral,47.58274,-122.38107,Entire home/apt,109,1,301,2019-09-15,5.80,2,85
6797786,Spacious & bright 2br mid-century,8414513,Jared,Other neighborhoods,Broadview,47.71073,-122.35657,Entire home/apt,125,2,57,2019-08-03,1.10,1,359
6801095,"Relaxing & Modern w/ Easy Access To Dwntn, CH & UW",14386120,John,Central Area,Mann,47.62022,-122.29858,Private room,64,3,73,2019-08-26,1.46,2,359
6813623,Peaceful Garden Home,3969704,Anna,Lake City,Olympic Hills,47.72991,-122.30963,Entire home/apt,265,3,42,2019-06-24,0.81,1,350
6813846,"Comfortable, Historic Craftsman Home in Fremont",707754,Molly And Chris,Other neighborhoods,Fremont,47.66022,-122.35066,Entire home/apt,160,2,130,2019-09-10,3.27,1,228
6824193,Stylish Urban Oasis Minutes from City Center,9125949,Louise And Ed,Magnolia,Southeast Magnolia,47.6453,-122.38811,Entire home/apt,250,4,38,2019-09-09,1.02,1,64
6824408,Photographer's Storyboard,5325813,Greg,Central Area,Minor,47.60511,-122.30371,Entire home/apt,210,3,61,2019-09-15,1.20,4,31
6831239,Beacon hill single bedroom303,20448703,Jennifer,Beacon Hill,Mid-Beacon Hill,47.54312,-122.29967,Private room,38,2,138,2019-09-02,2.76,3,61
6832592,Clean and comfy 2+1/2 bedroom Home,25189700,Mike & Michelle,Other neighborhoods,Greenwood,47.68439,-122.36087,Entire home/apt,125,31,105,2019-09-01,2.06,1,30
6837751,1908 Craftsman home - cozy room,34219060,Cody,Capitol Hill,Portage Bay,47.64461,-122.32142,Private room,29,3,142,2019-08-31,2.74,3,0
6848455,Bright + Modern Townhouse w/ 3 Bdrm,12648641,Jamie,Magnolia,Lawton Park,47.6495,-122.38396,Entire home/apt,225,2,59,2019-09-16,1.13,1,48
6852960,Luxury Loft Living,35909495,Lawrence,Capitol Hill,Stevens,47.6175,-122.30852,Entire home/apt,100,1,64,2019-09-05,1.24,1,214
6854552,Modern Downtown/SLU/Amazon Luxury. 98 Walkscore 2,29051256,Eve And Katrina,Downtown,Belltown,47.61533,-122.33391,Entire home/apt,299,2,60,2017-06-12,1.16,29,364
6855839,Modern Downtown/SLU/Amazon Luxury. 98 Walkscore 1,29051256,Eve And Katrina,Downtown,Belltown,47.6157,-122.33263,Entire home/apt,279,14,31,2017-06-08,0.60,29,363
6856295,Private Entrance Queen Suite in Ballard Downtown,34872403,Sameer,Ballard,Adams,47.673,-122.385,Entire home/apt,85,2,182,2019-06-17,3.50,1,0
6868378,SEATTLE GETAWAY Close to Pike Place! OPEN 9/25,74305,Seattle Oasis,Downtown,Belltown,47.61358,-122.3489,Entire home/apt,87,2,63,2019-09-17,1.24,53,158
6870575,Experience Seattle From the Center of Pike Street!,10558142,James,Capitol Hill,Broadway,47.61531,-122.32449,Entire home/apt,149,1,348,2019-09-10,6.70,7,163
6884604,"Backyard studio, quiet neighborhood",1414691,Jordan,Central Area,Mann,47.60313,-122.30067,Entire home/apt,110,1,110,2019-07-07,2.14,4,363
6886633,The El Rey in Frelard,24786046,Shawn,Ballard,West Woodland,47.66345,-122.36812,Entire home/apt,64,1,500,2019-09-19,9.63,2,351
6901218,Cozy apartment in heart of LQA,26138574,Mark,Queen Anne,Lower Queen Anne,47.62659,-122.35838,Entire home/apt,149,2,10,2016-08-22,0.19,1,0
6908161,Capitol Hill Apt. in Craftsman Home,8642533,Sasha,Capitol Hill,Stevens,47.62361,-122.31088,Entire home/apt,145,5,35,2019-08-26,0.69,3,310
6911511,Capitol Hill Victorian Home - 2 Private bedrooms,13669439,Matthew,Capitol Hill,Stevens,47.62989,-122.30859,Private room,97,2,27,2019-08-12,2.15,3,196
6913414,"Fresh, Rustic Cottage with Craftsman Flourishes",8635747,Jenna,University District,University District,47.6712,-122.31509,Entire home/apt,150,2,93,2019-09-08,1.91,1,233
6913706,Westlake Condos 1BD,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.62014,-122.33702,Entire home/apt,225,2,37,2019-01-21,0.72,352,159
6915439,"Private Room, Wallingford, Seattle",282560,Rama & Tania,Other neighborhoods,Wallingford,47.65817,-122.32715,Private room,75,30,1,2019-09-13,1,2,0
6923948,Big Red House in Heart of Fremont,14057215,Ingrid,Other neighborhoods,Fremont,47.65747,-122.35649,Entire home/apt,450,1,3,2015-08-09,0.06,1,0
6927016,Amenity Filled Fab Cap Hill Studio!,595610,Vioure,Capitol Hill,Broadway,47.62099,-122.31656,Entire home/apt,135,2,374,2019-09-16,7.30,41,75
6935953,Pianists Dream - 9' Steinway Grand,36364039,Martin,Lake City,Victory Heights,47.71328,-122.30295,Private room,200,1,1,2015-08-10,0.02,1,365
6937071,Whole townhouse in Fremont,19853154,Daniel,Other neighborhoods,Fremont,47.65056,-122.34406,Entire home/apt,250,1,3,2018-10-04,0.06,1,0
6937492,Cozy Home with Amazing View,36373396,Greg,West Seattle,Fauntleroy,47.51862,-122.38637,Entire home/apt,210,2,61,2019-09-01,1.20,1,352
6938103,Comfortable Room Near UW,11613383,Brady,University District,University District,47.66765,-122.31948,Private room,79,2,101,2019-08-10,1.98,2,343
6939472,"Room D
Quiet Single Bed Room",15984289,Julian,Beacon Hill,Mid-Beacon Hill,47.56109,-122.29616,Private room,35,1,341,2019-09-20,6.61,6,287
6956301,Upper Queen Anne Cozy 1 Bedroom,36383359,Jake,Queen Anne,Lower Queen Anne,47.6311,-122.35669,Entire home/apt,120,1,5,2015-08-16,0.10,1,0
6956938,Stunning views of the Seattle skyline,5091410,Mumtaz,West Seattle,North Admiral,47.58495,-122.38162,Entire home/apt,98,1,211,2019-09-19,4.09,2,83
6973790,Overlook a Tranquil Courtyard from a Chic Urban Suite,4411144,Emma,Downtown,Belltown,47.61603,-122.34852,Entire home/apt,165,2,84,2019-09-17,1.63,3,299
6975036,Sunny 2 bedroom for rent Belltown,36574415,Meg,Downtown,Belltown,47.61754,-122.348,Entire home/apt,150,1,14,2016-06-11,0.28,1,0
6976956,Private room in my house,24212314,Kirsten,Other neighborhoods,Bitter Lake,47.71124,-122.35413,Private room,65,1,1,2019-08-25,1,3,365
6990477,Westlake Condos 1BD 2,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.61972,-122.3372,Entire home/apt,225,2,56,2019-05-24,1.09,352,247
6990882,Modern Charm at Seattle,32807985,Ted,Central Area,Leschi,47.59697,-122.29648,Entire home/apt,240,1,239,2019-09-03,4.69,4,79
6991188,The Marion Flat on Cherry Hill,2781551,Ron,Central Area,Minor,47.61089,-122.30448,Entire home/apt,95,2,247,2019-09-18,5.40,3,225
6993019,Historic Pike Place Market,13877700,Jeff,Downtown,Central Business District,47.60862,-122.33822,Entire home/apt,250,6,20,2019-09-10,0.39,1,364
6994406,Delightful Home - Family Friendly,4343945,Megan,Ballard,Sunset Hill,47.68952,-122.39596,Entire home/apt,160,3,10,2019-09-02,0.20,1,0
7005538,Spacious Family Home Close to Lake,12100097,Bryan,Seward Park,Seward Park,47.55061,-122.26813,Entire home/apt,150,5,10,2019-07-09,0.20,1,77
7007118,Private apartment in Seattle,14098675,Alison,Other neighborhoods,Wedgwood,47.69365,-122.30316,Entire home/apt,90,1,128,2019-09-04,2.72,1,89
7007598,Beacon Hill home fit for a family,17774840,Shadi,Beacon Hill,Mid-Beacon Hill,47.55422,-122.3086,Entire home/apt,180,3,5,2015-12-27,0.10,1,0
7008269,"Luxurious, top floor of home hosted by an Ewok",9746094,Beth,Other neighborhoods,Fremont,47.65382,-122.35472,Private room,75,1,114,2019-09-15,7.32,1,57
7010764,Fremont's Honey Badger Bunker,30049045,Tim And Christy,Other neighborhoods,Fremont,47.65324,-122.3574,Entire home/apt,82,21,43,2019-09-08,0.85,2,107
7013085,Uncommon Abode  for Uncommon Travelers,33923879,Dane & Alanna,Rainier Valley,Dunlap,47.52765,-122.2774,Entire home/apt,99,2,150,2019-08-19,2.91,1,365
7021906,Plum Modern - 5 bdrm Tranquility,28770702,Mercy,Ballard,Adams,47.67363,-122.3893,Entire home/apt,300,2,109,2019-09-15,2.23,1,271
7035240,Quiet family retreat-great location,685350,Robert,Queen Anne,North Queen Anne,47.64096,-122.36829,Entire home/apt,300,3,0,,,1,0
7035498,Hip Flat. Iconic Downtown. Great dining nearby!,18947211,John,Downtown,Belltown,47.61494,-122.34068,Entire home/apt,120,2,319,2019-09-16,6.30,2,303
7036707,Madison Valley Garden Cottage,33203690,Kim,Central Area,Harrison/Denny-Blaine,47.62303,-122.2953,Entire home/apt,85,3,166,2019-09-16,3.27,1,315
7037522,"Large, Cheerful Studio Apartment by Lake Washington",10936741,Barbara & Andy,Seward Park,Seward Park,47.56052,-122.26633,Entire home/apt,120,2,156,2019-09-17,3.05,1,328
7048843,"Large private room, King size bed, close to city",36964583,Kevin,Central Area,Atlantic,47.59083,-122.29981,Private room,55,1,253,2019-09-04,4.99,3,233
7050534,Quiet Spacious Apartment with View!,36944932,Joel,Magnolia,Lawton Park,47.65244,-122.3897,Entire home/apt,125,2,3,2015-08-09,0.06,1,0
7066118,North Seattle Charmer,19660299,Daniel And Teresa,Other neighborhoods,Bitter Lake,47.72346,-122.35001,Entire home/apt,60,1,141,2019-09-19,2.75,1,135
7067650,Charming Eastlake Bungalow,2822168,Jarred,Cascade,Eastlake,47.64208,-122.32461,Entire home/apt,75,2,9,2015-11-02,0.18,1,0
7069080,Small but comfy room in family home,6223513,Siri,Lake City,Olympic Hills,47.72654,-122.30425,Private room,50,1,8,2019-07-01,0.16,3,348
7071114,Midcentury Gem (Studio),10347841,Allison,Magnolia,Lawton Park,47.65038,-122.38925,Entire home/apt,120,2,142,2019-08-30,3.71,1,64
7074024,Main bus line to Seattle university washington,28379912,Daniel James,Other neighborhoods,Ravenna,47.67993,-122.31043,Private room,35,30,21,2019-03-08,0.42,11,59
7075948,Modern townhome  in great location,37101658,Heberto,Central Area,Mann,47.61943,-122.29828,Entire home/apt,180,3,137,2019-09-21,2.77,2,354
7087957,Historic Renovated Capitol Hill Studio at 14th and Pine,37151043,Jessica,Capitol Hill,Broadway,47.61437,-122.31413,Entire home/apt,135,1,291,2019-09-07,5.72,3,168
7089415,Cozy Ballard One Bedroom,4532827,Dani,Ballard,Loyal Heights,47.68244,-122.38701,Entire home/apt,108,2,12,2016-12-26,0.23,1,0
7091397,Secret Garden Bungalow,7376011,Barbara,Queen Anne,East Queen Anne,47.63737,-122.35234,Entire home/apt,150,3,93,2019-09-02,1.83,1,335
7095802,"Quiet Private Room, queen size bed, close to city",36964583,Kevin,Central Area,Atlantic,47.59214,-122.30008,Private room,50,1,220,2019-09-05,4.29,3,215
7096547,270 degree view Master on Alki,21574650,Dylan,West Seattle,Alki,47.57762,-122.41367,Entire home/apt,135,2,4,2018-06-11,0.08,2,73
7108881,3 BEDROOM HOUSE ON  ALKI BEACH,5790470,Francesco,West Seattle,Alki,47.59278,-122.38936,Entire home/apt,199,30,84,2018-08-19,1.67,3,356
7109735,Queen Anne 2BR-Private Rooftop Deck,24798041,Don,Queen Anne,Lower Queen Anne,47.62686,-122.35965,Entire home/apt,160,3,8,2019-05-27,0.16,1,0
7116795,Stunning  2 BR | 1.5 BA Downtown SEATTLE LOCATION,37283489,Debbie,Downtown,Belltown,47.6149,-122.34066,Entire home/apt,133,1,206,2019-09-07,4.06,1,313
7117208,Comfy 2BR Studio in Quaint Magnolia,33610698,Alejandra,Magnolia,Lawton Park,47.65113,-122.39293,Entire home/apt,150,1,143,2019-09-02,3.31,2,256
7117296,GRANDE - center of seattle,10061445,Roland,Other neighborhoods,Wallingford,47.66722,-122.33818,Private room,78,1,279,2019-09-06,5.67,5,308
7118258,Spacious place near everything!,9742904,Patrick,Downtown,First Hill,47.61166,-122.3232,Entire home/apt,120,6,1,2015-08-01,0.02,1,0
7131797,"Skylights, Privacy & Convenience",37349992,John & Bridget,West Seattle,North Admiral,47.57658,-122.38868,Entire home/apt,79,3,120,2019-09-16,2.35,1,155
7147239,Parlor Room,1195662,Mia,Central Area,Minor,47.60934,-122.30734,Private room,100,9,7,2016-10-20,0.14,1,0
7151093,Seattle Explorer with double bed,12796487,Shannon,Capitol Hill,Stevens,47.618,-122.30807,Private room,115,2,28,2019-07-28,0.67,12,40
7151114,B4 · Capitol Hill AND Economical,12796487,Shannon,Capitol Hill,Stevens,47.6182,-122.3089,Hotel room,95,2,33,2019-09-02,0.83,12,8
7151417,3 bedroom in center of the universe,37453523,Emily,Other neighborhoods,Fremont,47.65487,-122.35054,Entire home/apt,180,1,110,2019-09-02,2.18,1,358
7153101,"★ Modern 3BR, Wlkscr 98! UW, BBQ, Lake, 6 min DT ★",37461306,Rory,University District,University District,47.65666,-122.32031,Entire home/apt,79,1,227,2019-09-20,4.44,2,122
7178239,Whitman Acres: Under the Stairs!,20184201,Sherry,Other neighborhoods,Fremont,47.6576,-122.3465,Private room,58,2,72,2019-07-28,1.46,3,332
7178490,Modern Suite in a Private Fremont Home with a Garden,566102,Eve,Other neighborhoods,Fremont,47.66086,-122.3524,Entire home/apt,133,3,138,2019-09-11,2.74,2,104
7193276,Vintage and Unique Carriage House,4496068,Chris,Capitol Hill,Broadway,47.62825,-122.32519,Entire home/apt,295,2,6,2015-09-14,0.12,1,0
7198282,Room One,15288819,Neil,Northgate,North College Park,47.69671,-122.33199,Private room,65,2,44,2019-09-08,0.87,3,342
7203408,Bright Apartment Near Space Needle,34068092,Taylor,Queen Anne,Lower Queen Anne,47.62617,-122.35891,Entire home/apt,120,1,15,2015-10-04,0.29,1,0
7204672,"Magnolia charm, close to downtown",37723023,Deb,Magnolia,Lawton Park,47.65947,-122.40187,Entire home/apt,200,1,2,2015-08-23,0.04,1,0
7205443,Stylish Central District 2 Bedroom,5267359,Marshall,Central Area,Mann,47.61016,-122.30241,Entire home/apt,99,1,148,2019-08-24,2.89,2,0
7208439,Seattle Above Lake Washington,10104021,Jiang,Central Area,Madrona,47.61553,-122.283,Entire home/apt,89,2,199,2019-09-19,3.97,1,40
7219541,A beautiful house with a lake view,37795322,Mie,Lake City,Cedar Park,47.72318,-122.28289,Private room,60,2,57,2019-09-01,1.14,1,87
7221204,Private North Beach Ocean View Room,37801519,Jackie,Other neighborhoods,North Beach/Blue Ridge,47.70013,-122.39228,Private room,99,2,88,2019-08-25,1.74,1,179
7227464,Modern Magnolia Atelier,5177328,Andrea,Magnolia,Southeast Magnolia,47.64033,-122.38665,Entire home/apt,125,2,131,2019-09-02,2.58,4,85
7229015,Private room/bath just for you!,37373833,Minh-Chau,Central Area,Minor,47.60415,-122.30323,Private room,69,3,84,2019-09-07,1.64,1,264
7229312,Mount Baker Modern D - Quiet View Apt,658155,Joe,Rainier Valley,Mount Baker,47.58769,-122.29446,Entire home/apt,105,30,57,2019-09-05,1.14,13,62
7239217,Cottage on the Park - West Seattle,37584695,Jonathan,Delridge,North Delridge,47.55374,-122.36424,Entire home/apt,85,30,70,2019-08-30,1.38,1,142
7241905,1 Bedroom Apt near Downtown Seattle,26713142,Mary,Central Area,Atlantic,47.60011,-122.30375,Entire home/apt,115,20,7,2015-09-21,0.14,1,0
7243974,The Traveler Craftsman - w/ HOT TUB,5720753,Nick,Other neighborhoods,Green Lake,47.67606,-122.32328,Entire home/apt,140,2,13,2016-08-21,0.26,1,0
7245581,Cute 'n' Furnished Rm in U-Dist,724729,Tania,Other neighborhoods,Ravenna,47.66787,-122.29913,Private room,45,5,21,2019-08-17,0.51,3,308
7247518,Modern Home in Beacon Hill,36633617,Angie,Beacon Hill,Mid-Beacon Hill,47.55552,-122.30332,Entire home/apt,100,2,8,2016-08-07,0.16,1,325
7247720,Standard room with 3/4 bath by UW,37952534,Scott And Delmis,University District,University District,47.66834,-122.31519,Private room,70,2,117,2019-08-19,2.29,2,332
7247767,Deluxe Room/Full Bath in U District,37952534,Scott And Delmis,University District,University District,47.66852,-122.31545,Private room,78,2,102,2019-09-13,2.00,2,341
7249631,Modern Downtown 1BD. 100 WS 1,29051256,Eve And Katrina,Cascade,South Lake Union,47.61882,-122.33706,Entire home/apt,299,2,55,2017-06-12,1.08,29,364
7257042,Rambler in Greenwood.,1538243,William & Lia,Other neighborhoods,Greenwood,47.68812,-122.34935,Entire home/apt,100,2,3,2017-05-13,0.06,1,0
7257457,"180 degree, unobstructed bluff view!",26017435,Roger,West Seattle,North Admiral,47.58941,-122.38351,Entire home/apt,195,2,98,2019-03-28,2.26,1,312
7258811,Lake Union Hacker House - 2FL 4p 2L,1243056,Andy,Other neighborhoods,Wallingford,47.65086,-122.33134,Shared room,38,4,6,2019-08-25,0.14,59,364
7262142,Cozy charming 1 bedroom apartment,32134569,Kathleen,Rainier Valley,Columbia City,47.55463,-122.27462,Entire home/apt,70,2,277,2019-09-16,5.59,1,333
7264708,Seattle sanctuary with city view!,38034415,Kristen,Magnolia,Southeast Magnolia,47.63986,-122.38811,Entire home/apt,99,2,174,2019-09-16,4.11,1,14
7274556,"Lovely room near Link Rail, UW & Children's",17309989,Ourania,Other neighborhoods,Ravenna,47.67099,-122.2979,Private room,50,1,106,2019-09-15,2.08,2,269
7275464,Private Capitol Hill Studio,38090170,Bobby,Capitol Hill,Stevens,47.62464,-122.30488,Entire home/apt,140,2,126,2019-09-08,2.47,1,145
7278583,1904 Queen Anne Style Home,34656171,Sharon,West Seattle,North Admiral,47.59114,-122.38645,Entire home/apt,225,2,39,2019-09-20,0.80,1,273
7279669,Fabulous and Friendly Space!,627014,Arlene,Other neighborhoods,Wedgwood,47.68375,-122.2873,Private room,65,1,0,,,3,88
7285916,Spa-Like Retreat near Lk Washington,38153873,Jennifer,Seward Park,Seward Park,47.55987,-122.26736,Entire home/apt,145,2,190,2019-09-19,4.84,1,307
7305969,"Walkable, private Capitol Hill room",38271728,Emily,Central Area,Minor,47.61588,-122.30774,Private room,90,1,190,2019-09-15,3.72,1,74
7308287,Lovely 3-BR on Capitol Hill,3131486,Liza,Capitol Hill,Stevens,47.62099,-122.30894,Entire home/apt,200,2,5,2016-07-17,0.10,1,0
7308331,Vintage Capitol Hill - 1+ Pkg Spots,658155,Joe,Capitol Hill,Broadway,47.62359,-122.31683,Entire home/apt,210,7,154,2019-09-05,3.03,13,84
7308567,Beautiful Apt in Walkable Queen Anne,17597607,Nicole,Queen Anne,West Queen Anne,47.63365,-122.36045,Entire home/apt,200,2,72,2018-09-07,1.42,1,0
7311617,Seattle Greenlake House,38304838,Heidi,Other neighborhoods,Wallingford,47.67154,-122.32835,Entire home/apt,278,8,3,2016-08-03,0.08,1,0
7324041,Stylish studio in West Seattle,4716190,Timothy,Delridge,South Delridge,47.51945,-122.3625,Entire home/apt,79,1,216,2019-09-10,4.24,1,74
7326419,Craftsman in University District,28715163,Julie,University District,University District,47.66722,-122.3168,Private room,65,2,34,2016-09-23,0.68,2,264
7327623,Charming Loft near Childrens Hospital & U-Village,38387186,Jennifer,Other neighborhoods,Bryant,47.66562,-122.28788,Entire home/apt,95,2,173,2019-09-17,3.40,2,342
7331079,Seattle Green Lake Getaway,38407350,Lisa,Other neighborhoods,Green Lake,47.67314,-122.32595,Entire home/apt,325,4,3,2018-07-26,0.06,1,27
7342445,2 BD/1 BR Modern Duplex,13621927,Tracy,Rainier Valley,Brighton,47.54342,-122.27175,Entire home/apt,126,2,116,2019-06-20,2.29,1,263
7343707,Waterfront View home in Seattle,38471924,Brodie,Magnolia,Briarcliff,47.64609,-122.41585,Entire home/apt,225,2,89,2019-09-09,1.77,1,362
7344117,"SUPER TALL, 5-level funky loft, 6 beds",38474213,Jessie,Central Area,Minor,47.60282,-122.30734,Entire home/apt,300,1,249,2019-09-15,4.90,1,52
7348543,Spectacular 3BR Floating Home,16640359,Darren,Capitol Hill,Portage Bay,47.64649,-122.31682,Entire home/apt,350,3,4,2016-07-11,0.10,1,0
7349029,Alki Beach Studio with hot tub,38502645,Ron,West Seattle,Alki,47.57177,-122.40831,Entire home/apt,95,2,293,2019-09-18,5.75,1,52
7349099,"Private, kid-friendly Phinney/Ballard Apt.",14057208,Houssam,Other neighborhoods,Phinney Ridge,47.68036,-122.3642,Entire home/apt,90,2,23,2019-04-28,0.45,1,0
7350456,"Urban Wildlife studio apt., Ravenna, close to U.W.",38514732,Lars,Other neighborhoods,Ravenna,47.68078,-122.30541,Entire home/apt,63,2,222,2019-09-19,5.84,2,329
7363727,"Private suite close to LtRail, stadiums & city ctr",11604512,Helen,Rainier Valley,Mount Baker,47.57869,-122.29152,Private room,70,2,211,2019-09-18,4.20,1,306
7364024,Madison Valley Triplex,14196478,Rick,Central Area,Madrona,47.61602,-122.29266,Entire home/apt,124,2,51,2018-09-03,1.01,1,0
7368030,Convenient Apt Central Wallingford,38607259,Megan,Other neighborhoods,Wallingford,47.66116,-122.33685,Entire home/apt,105,5,1,2015-08-07,0.02,1,0
7368599,"Spacious 3 bedroom, with 7beds, 15min to downtown.",11279708,Conan,Northgate,Haller Lake,47.70758,-122.33681,Entire home/apt,166,2,70,2019-09-17,1.40,3,14
7382303,Grapevine Cottage in Mt Baker,23630227,Jon,Rainier Valley,Mount Baker,47.58013,-122.28562,Entire home/apt,150,30,116,2018-10-01,2.29,1,139
